TUXJES_STARTED_ENDED_ALL_IN_1.pl
SERVER;JOB_NUMBER;JOB_NAME;DOMAIN;CLASS;PART_OF_DAY;STARTED;ENDED;RUNTIME_SECONDS;RETURN_CODE
dione;06315588;PTATBLGC;FO;X;1;2020-11-16 02:03:31;2020-11-16 02:03:40;9;C0000
dione;06315589;PO7710TO;FO;C;1;2020-11-16 02:04:02;2020-11-16 02:04:04;2;C0020
dione;06315590;PTATBSTC;FO;X;1;2020-11-16 02:04:11;2020-11-16 02:04:18;7;C0000
dione;06315591;PTATBSTC;FO;X;1;2020-11-16 02:04:12;2020-11-16 02:04:19;7;C0000
dione;06315592;PTATBSTC;FO;X;1;2020-11-16 02:04:12;2020-11-16 02:04:19;7;C0000
dione;06315593;PTATBSTC;FO;X;1;2020-11-16 02:04:13;2020-11-16 02:04:18;5;C0000
dione;06315594;PTATBSTC;FO;X;1;2020-11-16 02:04:13;2020-11-16 02:04:19;6;C0000
dione;06315595;PTATBSTC;FO;X;1;2020-11-16 02:04:14;2020-11-16 02:04:19;5;C0000
dione;06315596;PTATBSTC;FO;X;1;2020-11-16 02:04:16;2020-11-16 02:04:20;4;C0000
dione;06315597;PTATBSTC;FO;X;1;2020-11-16 02:04:16;2020-11-16 02:04:19;3;C0000
dione;06315598;PTATBSTC;FO;X;1;2020-11-16 02:04:16;2020-11-16 02:04:20;4;C0000
dione;06315599;PTATBSTC;FO;X;1;2020-11-16 02:04:17;2020-11-16 02:04:21;4;C0000
dione;06315600;PTATBLGL;FO;X;1;2020-11-16 02:04:50;2020-11-16 02:04:57;7;C0000
dione;06315601;PTATBLGL;FO;X;1;2020-11-16 02:04:50;2020-11-16 02:04:57;7;C0000
dione;06315602;PTATBLGL;FO;X;1;2020-11-16 02:04:51;2020-11-16 02:04:57;6;C0000
dione;06315603;PTATBLGL;FO;X;1;2020-11-16 02:04:52;2020-11-16 02:04:57;5;C0000
dione;06315604;PTATBLGL;FO;X;1;2020-11-16 02:04:53;2020-11-16 02:04:58;5;C0000
dione;06315605;PTATBLGL;FO;X;1;2020-11-16 02:04:53;2020-11-16 02:04:58;5;C0000
dione;06315606;PTATBLGL;FO;X;1;2020-11-16 02:04:53;2020-11-16 02:04:58;5;C0000
dione;06315607;PTATBLGL;FO;X;1;2020-11-16 02:04:54;2020-11-16 02:04:58;4;C0000
dione;06315608;PTATBLGL;FO;X;1;2020-11-16 02:04:55;2020-11-16 02:04:59;4;C0000
dione;06315609;PTATBLGL;FO;X;1;2020-11-16 02:04:57;2020-11-16 02:05:00;3;C0000
dione;06315610;PTIMSCFG;FO;9;1;2020-11-16 02:05:02;2020-11-16 02:05:04;2;C0000
dione;06315611;PO7710TO;FO;C;1;2020-11-16 02:05:03;2020-11-16 02:05:05;2;C0020
dione;06315612;PTIMSSBR;FO;9;1;2020-11-16 02:06:03;2020-11-16 02:06:05;2;C0000
dione;06315613;PO7710TO;FO;C;1;2020-11-16 02:06:04;2020-11-16 02:06:07;3;C0020
dione;06315614;PTIMSSTF;FO;9;1;2020-11-16 02:06:05;2020-11-16 02:06:07;2;C0000
dione;06315615;PTATBLGR;FO;X;1;2020-11-16 02:06:14;2020-11-16 02:06:22;8;C0000
dione;06315616;PTATBLGR;FO;X;1;2020-11-16 02:06:15;2020-11-16 02:06:22;7;C0000
dione;06315617;PTATBLGR;FO;X;1;2020-11-16 02:06:16;2020-11-16 02:06:22;6;C0000
dione;06315618;PTATBLGR;FO;X;1;2020-11-16 02:06:17;2020-11-16 02:06:22;5;C0000
dione;06315619;PTATBLGR;FO;X;1;2020-11-16 02:06:17;2020-11-16 02:06:22;5;C0000
dione;06315620;PTATBLGR;FO;X;1;2020-11-16 02:06:18;2020-11-16 02:06:22;4;C0000
dione;06315621;PTATBLGR;FO;X;1;2020-11-16 02:06:18;2020-11-16 02:06:23;5;C0000
dione;06315622;PTATBLGR;FO;X;1;2020-11-16 02:06:19;2020-11-16 02:06:23;4;C0000
dione;06315623;PTATBLGR;FO;X;1;2020-11-16 02:06:19;2020-11-16 02:06:24;5;C0000
dione;06315624;PTATBLGR;FO;X;1;2020-11-16 02:06:20;2020-11-16 02:06:24;4;C0000
dione;06315625;PTATBSTR;FO;X;1;2020-11-16 02:07:00;2020-11-16 02:07:28;28;C0000
dione;06315626;PTATBSTR;FO;X;1;2020-11-16 02:07:01;2020-11-16 02:07:28;27;C0000
dione;06315627;PTATBSTR;FO;X;1;2020-11-16 02:07:01;2020-11-16 02:07:28;27;C0000
dione;06315628;PTATBSTR;FO;X;1;2020-11-16 02:07:02;2020-11-16 02:07:28;26;C0000
dione;06315629;PO7710TO;FO;C;1;2020-11-16 02:07:02;2020-11-16 02:07:05;3;C0020
dione;06315630;PTATBSTR;FO;X;1;2020-11-16 02:07:03;2020-11-16 02:07:27;24;C0000
dione;06315631;PTATBSTR;FO;X;1;2020-11-16 02:07:03;2020-11-16 02:07:27;24;C0000
dione;06315632;PTATBSTR;FO;X;1;2020-11-16 02:07:04;2020-11-16 02:10:54;230;C0000
dione;06315633;PTATBSTR;FO;X;1;2020-11-16 02:07:05;2020-11-16 02:10:12;187;C0000
dione;06315634;PTATBSTR;FO;X;1;2020-11-16 02:07:05;2020-11-16 02:10:43;218;C0000
dione;06315635;PTATBSTR;FO;X;1;2020-11-16 02:07:06;2020-11-16 02:07:28;22;C0000
dione;06315636;PO7710TO;FO;C;1;2020-11-16 02:08:02;2020-11-16 02:08:05;3;C0020
dione;06315637;PO7710TO;FO;C;1;2020-11-16 02:09:02;2020-11-16 02:09:04;2;C0020
dione;06315638;PTIMSCFG;FO;9;1;2020-11-16 02:10:03;2020-11-16 02:10:05;2;C0000
dione;06315639;PO7710TO;FO;C;1;2020-11-16 02:10:04;2020-11-16 02:10:06;2;C0020
dione;06315640;PO7710TO;FO;C;1;2020-11-16 02:11:04;2020-11-16 02:11:06;2;C0020
dione;06315641;PTIMSSBR;FO;9;1;2020-11-16 02:11:04;2020-11-16 02:11:08;4;C0000
dione;06315642;PTIMSSTF;FO;9;1;2020-11-16 02:11:05;2020-11-16 02:11:09;4;C0000
dione;06315643;PTATBVA2;FO;X;1;2020-11-16 02:11:16;2020-11-16 02:11:37;21;C0000
dione;06315644;PTATBVA2;FO;X;1;2020-11-16 02:11:16;2020-11-16 02:11:37;21;C0000
dione;06315645;PTATBVA2;FO;X;1;2020-11-16 02:11:17;2020-11-16 02:11:36;19;C0000
dione;06315646;PTATBVA2;FO;X;1;2020-11-16 02:11:28;2020-11-16 02:11:36;8;C0000
dione;06315647;PTATBVA2;FO;X;1;2020-11-16 02:11:29;2020-11-16 02:11:37;8;C0000
dione;06315648;PTATBVA2;FO;X;1;2020-11-16 02:11:30;2020-11-16 02:11:37;7;C0000
dione;06315649;PTATBVA2;FO;X;1;2020-11-16 02:11:31;2020-11-16 02:11:37;6;C0000
dione;06315650;PTATBVA2;FO;X;1;2020-11-16 02:11:31;2020-11-16 02:11:37;6;C0000
dione;06315651;PTATBVA2;FO;X;1;2020-11-16 02:11:32;2020-11-16 02:11:38;6;C0000
dione;06315652;PTATBVA2;FO;X;1;2020-11-16 02:11:32;2020-11-16 02:11:38;6;C0000
dione;06315653;PO7710TO;FO;C;1;2020-11-16 02:12:03;2020-11-16 02:12:05;2;C0020
dione;06315654;PO7710TO;FO;C;1;2020-11-16 02:13:02;2020-11-16 02:13:05;3;C0020
dione;06315655;PO7710TO;FO;C;1;2020-11-16 02:14:01;2020-11-16 02:14:04;3;C0020
dione;06315656;PTATBVA1;FO;X;1;2020-11-16 02:14:31;2020-11-16 02:14:47;16;C0000
dione;06315657;PTATBVA1;FO;X;1;2020-11-16 02:14:32;2020-11-16 02:14:47;15;C0000
dione;06315658;PTATBVA1;FO;X;1;2020-11-16 02:14:32;2020-11-16 02:14:46;14;C0000
dione;06315659;PTATBVA1;FO;X;1;2020-11-16 02:14:33;2020-11-16 02:14:45;12;C0000
dione;06315660;PTATBVA1;FO;X;1;2020-11-16 02:14:34;2020-11-16 02:14:47;13;C0000
dione;06315661;PTATBVA1;FO;X;1;2020-11-16 02:14:34;2020-11-16 02:14:45;11;C0000
dione;06315662;PTATBVA1;FO;X;1;2020-11-16 02:14:36;2020-11-16 02:14:48;12;C0000
dione;06315663;PTATBVA1;FO;X;1;2020-11-16 02:14:36;2020-11-16 02:14:47;11;C0000
dione;06315664;PTATBVA1;FO;X;1;2020-11-16 02:14:36;2020-11-16 02:14:48;12;C0000
dione;06315665;PTATBVA1;FO;X;1;2020-11-16 02:14:37;2020-11-16 02:14:48;11;C0000
dione;06315666;PO7710TO;FO;C;1;2020-11-16 02:15:03;2020-11-16 02:15:05;2;C0020
dione;06315667;PTIMSCFG;FO;9;1;2020-11-16 02:15:03;2020-11-16 02:15:06;3;C0000
dione;06315668;PTATBVA2;FO;X;1;2020-11-16 02:15:10;2020-11-16 02:15:27;17;C0000
dione;06315669;PTATBVA2;FO;X;1;2020-11-16 02:15:10;2020-11-16 02:15:30;20;C0000
dione;06315670;PTATBVA2;FO;X;1;2020-11-16 02:15:11;2020-11-16 02:15:33;22;C0000
dione;06315671;PTATBVA2;FO;X;1;2020-11-16 02:15:11;2020-11-16 02:15:33;22;C0000
dione;06315672;PTCDCCHK;FO;A;1;2020-11-16 02:15:12;2020-11-16 02:15:14;2;C0000
dione;06315673;PTATBVA2;FO;X;1;2020-11-16 02:15:13;2020-11-16 02:15:32;19;C0000
dione;06315674;PTATBVA2;FO;X;1;2020-11-16 02:15:13;2020-11-16 02:15:31;18;C0000
dione;06315675;PTATBVA2;FO;X;1;2020-11-16 02:15:14;2020-11-16 02:15:32;18;C0000
dione;06315676;PTATBVA2;FO;X;1;2020-11-16 02:15:14;2020-11-16 02:15:32;18;C0000
dione;06315677;PTATBVA2;FO;X;1;2020-11-16 02:15:15;2020-11-16 02:15:33;18;C0000
dione;06315678;PTATBVA2;FO;X;1;2020-11-16 02:15:16;2020-11-16 02:15:33;17;C0000
dione;06315679;PO7710TO;FO;C;1;2020-11-16 02:16:03;2020-11-16 02:16:06;3;C0020
dione;06315680;PTIMSSBR;FO;9;1;2020-11-16 02:16:04;2020-11-16 02:16:07;3;C0000
dione;06315681;PTIMSSTF;FO;9;1;2020-11-16 02:16:04;2020-11-16 02:16:07;3;C0000
dione;06315682;PO7700WB;FO;C;1;2020-11-16 02:16:43;2020-11-16 02:16:47;4;C0000
dione;06315683;PO7710TO;FO;C;1;2020-11-16 02:17:03;2020-11-16 02:17:05;2;C0020
dione;06315684;PO7710TO;FO;C;1;2020-11-16 02:18:02;2020-11-16 02:18:04;2;C0020
dione;06315685;PO7710TO;FO;C;1;2020-11-16 02:19:01;2020-11-16 02:19:04;3;C0020
dione;06315686;PO7710TO;FO;C;1;2020-11-16 02:20:03;2020-11-16 02:20:05;2;C0020
dione;06315687;PTIMSCFG;FO;9;1;2020-11-16 02:20:03;2020-11-16 02:20:06;3;C0000
dione;06315688;PO7710TO;FO;C;1;2020-11-16 02:21:03;2020-11-16 02:21:05;2;C0020
dione;06315689;PTIMSSBR;FO;9;1;2020-11-16 02:21:03;2020-11-16 02:21:06;3;C0000
dione;06315690;PTIMSSTF;FO;9;1;2020-11-16 02:21:04;2020-11-16 02:21:06;2;C0000
dione;06315691;PO7710TO;FO;C;1;2020-11-16 02:22:02;2020-11-16 02:22:05;3;C0020
dione;06315692;PO7710TO;FO;C;1;2020-11-16 02:23:03;2020-11-16 02:23:05;2;C0020
dione;06315693;PO7710TO;FO;C;1;2020-11-16 02:24:02;2020-11-16 02:24:04;2;C0020
dione;06315694;PO7700WB;FO;C;1;2020-11-16 02:24:23;2020-11-16 02:24:27;4;C0000
dione;06315695;PTIMSCFG;FO;9;1;2020-11-16 02:25:02;2020-11-16 02:25:05;3;C0000
dione;06315696;PO7710TO;FO;C;1;2020-11-16 02:25:03;2020-11-16 02:25:05;2;C0020
dione;06315697;PO7710TO;FO;C;1;2020-11-16 02:26:02;2020-11-16 02:26:05;3;C0020
dione;06315698;PTIMSSTF;FO;9;1;2020-11-16 02:26:03;2020-11-16 02:26:05;2;C0000
dione;06315699;PTIMSSBR;FO;9;1;2020-11-16 02:26:04;2020-11-16 02:26:06;2;C0000
dione;06315700;PO7710TO;FO;C;1;2020-11-16 02:27:02;2020-11-16 02:27:04;2;C0020
dione;06315701;PO7710TO;FO;C;1;2020-11-16 02:28:02;2020-11-16 02:28:05;3;C0020
dione;06315702;PO7710TO;FO;C;1;2020-11-16 02:29:02;2020-11-16 02:29:04;2;C0020
dione;06315703;PO7710TO;FO;C;1;2020-11-16 02:30:03;2020-11-16 02:30:06;3;C0020
dione;06315704;PTIMSCFG;FO;9;1;2020-11-16 02:30:04;2020-11-16 02:30:06;2;C0000
dione;06315705;PTCDCCHK;FO;A;1;2020-11-16 02:30:11;2020-11-16 02:30:13;2;C0000
dione;06315706;PTIMSSBR;FO;9;1;2020-11-16 02:31:03;2020-11-16 02:31:06;3;C0000
dione;06315707;PTIMSSTF;FO;9;1;2020-11-16 02:31:04;2020-11-16 02:31:07;3;C0000
dione;06315708;PO7710TO;FO;C;1;2020-11-16 02:31:05;2020-11-16 02:31:07;2;C0020
dione;06315709;PO7710TO;FO;C;1;2020-11-16 02:32:02;2020-11-16 02:32:04;2;C0020
dione;06315710;PO7710TO;FO;C;1;2020-11-16 02:33:02;2020-11-16 02:33:05;3;C0020
dione;06315711;PO7710TO;FO;C;1;2020-11-16 02:34:02;2020-11-16 02:34:04;2;C0020
dione;06315712;PTIMSCFG;FO;9;1;2020-11-16 02:35:03;2020-11-16 02:35:05;2;C0000
dione;06315713;PO7710TO;FO;C;1;2020-11-16 02:35:03;2020-11-16 02:35:06;3;C0020
dione;06315714;PO7710TO;FO;C;1;2020-11-16 02:36:03;2020-11-16 02:36:05;2;C0020
dione;06315715;PTIMSSTF;FO;9;1;2020-11-16 02:36:03;2020-11-16 02:36:06;3;C0000
dione;06315716;PTIMSSBR;FO;9;1;2020-11-16 02:36:04;2020-11-16 02:36:06;2;C0000
dione;06315717;PO7710TO;FO;C;1;2020-11-16 02:37:02;2020-11-16 02:37:04;2;C0020
dione;06315718;PO7710TO;FO;C;1;2020-11-16 02:38:02;2020-11-16 02:38:04;2;C0020
dione;06315719;PO7710TO;FO;C;1;2020-11-16 02:39:02;2020-11-16 02:39:04;2;C0020
dione;06315720;PO7710TO;FO;C;1;2020-11-16 02:40:03;2020-11-16 02:40:05;2;C0020
dione;06315721;PTIMSCFG;FO;9;1;2020-11-16 02:40:03;2020-11-16 02:40:06;3;C0000
dione;06315722;PTIMSSBR;FO;9;1;2020-11-16 02:41:03;2020-11-16 02:41:06;3;C0000
dione;06315723;PTIMSSTF;FO;9;1;2020-11-16 02:41:04;2020-11-16 02:41:06;2;C0000
dione;06315724;PO7710TO;FO;C;1;2020-11-16 02:41:05;2020-11-16 02:41:07;2;C0020
dione;06315725;PO7710TO;FO;C;1;2020-11-16 02:42:03;2020-11-16 02:42:06;3;C0020
dione;06315726;PO7710TO;FO;C;1;2020-11-16 02:43:02;2020-11-16 02:43:05;3;C0020
dione;06315727;PO7710TO;FO;C;1;2020-11-16 02:44:03;2020-11-16 02:44:05;2;C0020
dione;06315728;PTIMSCFG;FO;9;1;2020-11-16 02:45:04;2020-11-16 02:45:06;2;C0000
dione;06315729;PO7710TO;FO;C;1;2020-11-16 02:45:03;2020-11-16 02:45:06;3;C0020
dione;06315730;PTCDCCHK;FO;A;1;2020-11-16 02:45:11;2020-11-16 02:45:13;2;C0000
dione;06315731;PO7710TO;FO;C;1;2020-11-16 02:46:03;2020-11-16 02:46:06;3;C0020
dione;06315732;PTIMSSTF;FO;9;1;2020-11-16 02:46:04;2020-11-16 02:46:06;2;C0000
dione;06315733;PTIMSSBR;FO;9;1;2020-11-16 02:46:04;2020-11-16 02:46:07;3;C0000
dione;06315734;PO7710TO;FO;C;1;2020-11-16 02:47:01;2020-11-16 02:47:04;3;C0020
dione;06315735;PO7710TO;FO;C;1;2020-11-16 02:48:02;2020-11-16 02:48:04;2;C0020
dione;06315736;PO7710TO;FO;C;1;2020-11-16 02:49:03;2020-11-16 02:49:06;3;C0020
dione;06315737;PTIMSCFG;FO;9;1;2020-11-16 02:50:03;2020-11-16 02:50:05;2;C0000
dione;06315738;PO7710TO;FO;C;1;2020-11-16 02:50:03;2020-11-16 02:50:06;3;C0020
dione;06315739;PTIMSSBR;FO;9;1;2020-11-16 02:51:03;2020-11-16 02:51:05;2;C0000
dione;06315740;PO7710TO;FO;C;1;2020-11-16 02:51:03;2020-11-16 02:51:06;3;C0020
dione;06315741;PTIMSSTF;FO;9;1;2020-11-16 02:51:04;2020-11-16 02:51:06;2;C0000
dione;06315742;PO7710TO;FO;C;1;2020-11-16 02:52:02;2020-11-16 02:52:04;2;C0020
dione;06315743;PO7710TO;FO;C;1;2020-11-16 02:53:02;2020-11-16 02:53:05;3;C0020
dione;06315744;PO7710TO;FO;C;1;2020-11-16 02:54:03;2020-11-16 02:54:05;2;C0020
dione;06315745;PO7710TO;FO;C;1;2020-11-16 02:55:03;2020-11-16 02:55:05;2;C0020
dione;06315746;PTIMSCFG;FO;9;1;2020-11-16 02:55:03;2020-11-16 02:55:06;3;C0000
dione;06315747;PTIMSSTF;FO;9;1;2020-11-16 02:56:03;2020-11-16 02:56:05;2;C0000
dione;06315748;PTIMSSBR;FO;9;1;2020-11-16 02:56:03;2020-11-16 02:56:06;3;C0000
dione;06315749;PO7710TO;FO;C;1;2020-11-16 02:56:05;2020-11-16 02:56:07;2;C0020
dione;06315750;PO7710TO;FO;C;1;2020-11-16 02:57:01;2020-11-16 02:57:04;3;C0020
dione;06315751;PO7710TO;FO;C;1;2020-11-16 02:58:02;2020-11-16 02:58:04;2;C0020
dione;06315752;PO7710TO;FO;C;1;2020-11-16 02:59:02;2020-11-16 02:59:04;2;C0020
dione;06315753;PO7710TO;FO;C;1;2020-11-16 03:00:03;2020-11-16 03:00:06;3;C0020
dione;06315754;PTIMSCFG;FO;9;1;2020-11-16 03:00:04;2020-11-16 03:00:06;2;C0000
dione;06315755;PTCDCCHK;FO;A;1;2020-11-16 03:00:13;2020-11-16 03:00:15;2;C0000
dione;06315756;PO7710TO;FO;C;1;2020-11-16 03:01:03;2020-11-16 03:01:06;3;C0020
dione;06315757;PTIMSSBR;FO;9;1;2020-11-16 03:01:04;2020-11-16 03:01:07;3;C0000
dione;06315758;PTIMSSTF;FO;9;1;2020-11-16 03:01:05;2020-11-16 03:01:08;3;C0000
dione;06315759;PO7710TO;FO;C;1;2020-11-16 03:02:02;2020-11-16 03:02:05;3;C0020
dione;06315760;PO7710TO;FO;C;1;2020-11-16 03:03:02;2020-11-16 03:03:04;2;C0020
dione;06315761;PO7710TO;FO;C;1;2020-11-16 03:04:01;2020-11-16 03:04:04;3;C0020
dione;06315762;PO7710TO;FO;C;1;2020-11-16 03:05:03;2020-11-16 03:05:05;2;C0020
dione;06315763;PTIMSCFG;FO;9;1;2020-11-16 03:05:03;2020-11-16 03:05:06;3;C0000
dione;06315764;PTIMSSBR;FO;9;1;2020-11-16 03:06:03;2020-11-16 03:06:05;2;C0000
dione;06315765;PO7710TO;FO;C;1;2020-11-16 03:06:04;2020-11-16 03:06:06;2;C0020
dione;06315766;PTIMSSTF;FO;9;1;2020-11-16 03:06:04;2020-11-16 03:06:06;2;C0000
dione;06315767;PO7710TO;FO;C;1;2020-11-16 03:07:02;2020-11-16 03:07:05;3;C0020
dione;06315768;PO7710TO;FO;C;1;2020-11-16 03:08:02;2020-11-16 03:08:05;3;C0020
dione;06315769;PO7710TO;FO;C;1;2020-11-16 03:09:02;2020-11-16 03:09:05;3;C0020
dione;06315770;PTIMSCFG;FO;9;1;2020-11-16 03:10:04;2020-11-16 03:10:06;2;C0000
dione;06315771;PO7710TO;FO;C;1;2020-11-16 03:10:05;2020-11-16 03:10:08;3;C0020
dione;06315772;PO7710TO;FO;C;1;2020-11-16 03:11:03;2020-11-16 03:11:06;3;C0020
dione;06315773;PTIMSSBR;FO;9;1;2020-11-16 03:11:04;2020-11-16 03:11:07;3;C0000
dione;06315774;PTIMSSTF;FO;9;1;2020-11-16 03:11:05;2020-11-16 03:11:08;3;C0000
dione;06315775;PO7710TO;FO;C;1;2020-11-16 03:12:03;2020-11-16 03:12:06;3;C0020
dione;06315776;PO7710TO;FO;C;1;2020-11-16 03:13:02;2020-11-16 03:13:05;3;C0020
dione;06315777;PO7710TO;FO;C;1;2020-11-16 03:14:02;2020-11-16 03:14:04;2;C0020
dione;06315778;PO7710TO;FO;C;1;2020-11-16 03:15:03;2020-11-16 03:15:06;3;C0020
dione;06315779;PTIMSCFG;FO;9;1;2020-11-16 03:15:03;2020-11-16 03:15:06;3;C0000
dione;06315780;PTCDCCHK;FO;A;1;2020-11-16 03:15:09;2020-11-16 03:15:11;2;C0000
dione;06315781;PO7710TO;FO;C;1;2020-11-16 03:16:03;2020-11-16 03:16:06;3;C0020
dione;06315782;PTIMSSBR;FO;9;1;2020-11-16 03:16:04;2020-11-16 03:16:06;2;C0000
dione;06315783;PTIMSSTF;FO;9;1;2020-11-16 03:16:05;2020-11-16 03:16:07;2;C0000
dione;06315784;PO7710TO;FO;C;1;2020-11-16 03:17:03;2020-11-16 03:17:06;3;C0020
dione;06315785;PO7710TO;FO;C;1;2020-11-16 03:18:02;2020-11-16 03:18:04;2;C0020
dione;06315786;PO7710TO;FO;C;1;2020-11-16 03:19:03;2020-11-16 03:19:05;2;C0020
dione;06315787;PTIMSCFG;FO;9;1;2020-11-16 03:20:04;2020-11-16 03:20:06;2;C0000
dione;06315788;PO7710TO;FO;C;1;2020-11-16 03:20:05;2020-11-16 03:20:08;3;C0020
dione;06315789;PTIMSSBR;FO;9;1;2020-11-16 03:21:03;2020-11-16 03:21:06;3;C0000
dione;06315790;PO7710TO;FO;C;1;2020-11-16 03:21:04;2020-11-16 03:21:07;3;C0020
dione;06315791;PTIMSSTF;FO;9;1;2020-11-16 03:21:05;2020-11-16 03:21:07;2;C0000
dione;06315792;PO7710TO;FO;C;1;2020-11-16 03:22:03;2020-11-16 03:22:06;3;C0020
dione;06315793;PO7710TO;FO;C;1;2020-11-16 03:23:03;2020-11-16 03:23:05;2;C0020
dione;06315794;PO7710TO;FO;C;1;2020-11-16 03:24:02;2020-11-16 03:24:04;2;C0020
dione;06315795;PO7710TO;FO;C;1;2020-11-16 03:25:03;2020-11-16 03:25:05;2;C0020
dione;06315796;PTIMSCFG;FO;9;1;2020-11-16 03:25:04;2020-11-16 03:25:06;2;C0000
dione;06315797;PTIMSSTF;FO;9;1;2020-11-16 03:26:03;2020-11-16 03:26:06;3;C0000
dione;06315798;PO7710TO;FO;C;1;2020-11-16 03:26:04;2020-11-16 03:26:07;3;C0020
dione;06315799;PTIMSSBR;FO;9;1;2020-11-16 03:26:05;2020-11-16 03:26:07;2;C0000
dione;06315800;PO7710TO;FO;C;1;2020-11-16 03:27:02;2020-11-16 03:27:05;3;C0020
dione;06315801;PO7710TO;FO;C;1;2020-11-16 03:28:02;2020-11-16 03:28:05;3;C0020
dione;06315802;PO7710TO;FO;C;1;2020-11-16 03:29:03;2020-11-16 03:29:05;2;C0020
dione;06315803;PTIMSCFG;FO;9;1;2020-11-16 03:30:03;2020-11-16 03:30:06;3;C0000
dione;06315804;PO7710TO;FO;C;1;2020-11-16 03:30:04;2020-11-16 03:30:07;3;C0020
dione;06315805;PTCDCCHK;FO;A;1;2020-11-16 03:30:11;2020-11-16 03:30:13;2;C0000
dione;06315806;PO7710TO;FO;C;1;2020-11-16 03:31:03;2020-11-16 03:31:07;4;C0020
dione;06315807;PTIMSSTF;FO;9;1;2020-11-16 03:31:04;2020-11-16 03:31:07;3;C0000
dione;06315808;PTIMSSBR;FO;9;1;2020-11-16 03:31:06;2020-11-16 03:31:08;2;C0000
dione;06315809;PO7710TO;FO;C;1;2020-11-16 03:32:02;2020-11-16 03:32:04;2;C0020
dione;06315810;PO7710TO;FO;C;1;2020-11-16 03:33:02;2020-11-16 03:33:04;2;C0020
dione;06315811;PO7710TO;FO;C;1;2020-11-16 03:34:02;2020-11-16 03:34:04;2;C0020
dione;06315812;PO7710TO;FO;C;1;2020-11-16 03:35:03;2020-11-16 03:35:05;2;C0020
dione;06315813;PTIMSCFG;FO;9;1;2020-11-16 03:35:03;2020-11-16 03:35:06;3;C0000
dione;06315814;PO7710TO;FO;C;1;2020-11-16 03:36:03;2020-11-16 03:36:06;3;C0020
dione;06315815;PTIMSSBR;FO;9;1;2020-11-16 03:36:03;2020-11-16 03:36:06;3;C0000
dione;06315816;PTIMSSTF;FO;9;1;2020-11-16 03:36:04;2020-11-16 03:36:06;2;C0000
dione;06315817;PO7710TO;FO;C;1;2020-11-16 03:37:02;2020-11-16 03:37:04;2;C0020
dione;06315818;PO7710TO;FO;C;1;2020-11-16 03:38:01;2020-11-16 03:38:03;2;C0020
dione;06315819;PO7710TO;FO;C;1;2020-11-16 03:39:02;2020-11-16 03:39:05;3;C0020
dione;06315820;PO7710TO;FO;C;1;2020-11-16 03:40:02;2020-11-16 03:40:05;3;C0020
dione;06315821;PTIMSCFG;FO;9;1;2020-11-16 03:40:03;2020-11-16 03:40:06;3;C0000
dione;06315822;PTIMSSTF;FO;9;1;2020-11-16 03:41:03;2020-11-16 03:41:06;3;C0000
dione;06315823;PO7710TO;FO;C;1;2020-11-16 03:41:04;2020-11-16 03:41:06;2;C0020
dione;06315824;PTIMSSBR;FO;9;1;2020-11-16 03:41:04;2020-11-16 03:41:07;3;C0000
dione;06315825;PO7710TO;FO;C;1;2020-11-16 03:42:02;2020-11-16 03:42:04;2;C0020
dione;06315826;PO7710TO;FO;C;1;2020-11-16 03:43:02;2020-11-16 03:43:05;3;C0020
dione;06315827;PO7710TO;FO;C;1;2020-11-16 03:44:03;2020-11-16 03:44:05;2;C0020
dione;06315828;PTIMSCFG;FO;9;1;2020-11-16 03:45:02;2020-11-16 03:45:05;3;C0000
dione;06315829;PO7710TO;FO;C;1;2020-11-16 03:45:03;2020-11-16 03:45:05;2;C0020
dione;06315830;PTCDCCHK;FO;A;1;2020-11-16 03:45:11;2020-11-16 03:45:13;2;C0000
dione;06315831;PTIMSSBR;FO;9;1;2020-11-16 03:46:03;2020-11-16 03:46:05;2;C0000
dione;06315832;PTIMSSTF;FO;9;1;2020-11-16 03:46:03;2020-11-16 03:46:06;3;C0000
dione;06315833;PO7710TO;FO;C;1;2020-11-16 03:46:04;2020-11-16 03:46:07;3;C0020
dione;06315834;PO7700WB;FO;C;1;2020-11-16 03:47:02;2020-11-16 03:47:05;3;C0000
dione;06315835;PO7710TO;FO;C;1;2020-11-16 03:47:02;2020-11-16 03:47:05;3;C0020
dione;06315836;PO7700WB;FO;C;1;2020-11-16 03:47:03;2020-11-16 03:47:05;2;C0000
dione;06315837;PO7710TO;FO;C;1;2020-11-16 03:48:02;2020-11-16 03:48:05;3;C0020
dione;06315838;PO7710TO;FO;C;1;2020-11-16 03:49:02;2020-11-16 03:49:04;2;C0020
dione;06315839;PO7710TO;FO;C;1;2020-11-16 03:50:03;2020-11-16 03:50:05;2;C0020
dione;06315840;PTIMSCFG;FO;9;1;2020-11-16 03:50:03;2020-11-16 03:50:06;3;C0000
dione;06315841;PO7710TO;FO;C;1;2020-11-16 03:51:03;2020-11-16 03:51:06;3;C0020
dione;06315842;PTIMSSBR;FO;9;1;2020-11-16 03:51:03;2020-11-16 03:51:06;3;C0000
dione;06315843;PTIMSSTF;FO;9;1;2020-11-16 03:51:04;2020-11-16 03:51:07;3;C0000
dione;06315844;PO7700WB;FO;C;1;2020-11-16 03:51:22;2020-11-16 03:51:26;4;C0000
dione;06315845;PO7710TO;FO;C;1;2020-11-16 03:52:02;2020-11-16 03:52:05;3;C0020
